ID,ParentId,Name,ShortName,MergerName,山西,LevelType,CityCode,ZipCode,lng,Lat,port mapping,border maping
100000,0,中国,中国,中国,China,0,,,1.163.683.244,39.915.085,,
110000,100000,北京,北京,"中国,北京",Beijing,1,,,116.405.285,39.904.989,1A4,
110100,110000,北京市,北京,"中国,北京,北京市",Beijing,2,10,100000,116.405.285,39.904.989,1A4,
110101,110100,东城区,东城,"中国,北京,北京市,东城区",Dongcheng,3,10,100010,11.641.005,3.993.157,,
110102,110100,西城区,西城,"中国,北京,北京市,西城区",Xicheng,3,10,100032,11.636.003,399.305,,
110105,110100,朝阳区,朝阳,"中国,北京,北京市,朝阳区",Chaoyang,3,10,100020,11.648.548,399.484,,
110106,110100,丰台区,丰台,"中国,北京,北京市,丰台区",Fengtai,3,10,100071,11.628.625,398.585,,
110107,110100,石景山区,石景山,"中国,北京,北京市,石景山区",Shijingshan,3,10,100043,1.162.229,3.990.564,,
110108,110100,海淀区,海淀,"中国,北京,北京市,海淀区",Haidian,3,10,100089,11.629.812,3.995.931,,
110109,110100,门头沟区,门头沟,"中国,北京,北京市,门头沟区",Mentougou,3,10,102300,11.610.137,3.994.043,,
110111,110100,房山区,房山,"中国,北京,北京市,房山区",Fangshan,3,10,102488,11.614.257,3.974.786,,
110112,110100,通州区,通州,"中国,北京,北京市,通州区",Tongzhou,3,10,101149,11.665.716,3.990.966,,
110113,110100,顺义区,顺义,"中国,北京,北京市,顺义区",Shunyi,3,10,101300,11.665.417,401.302,,
110114,110100,昌平区,昌平,"中国,北京,北京市,昌平区",Changping,3,10,102200,1.162.312,4.022.072,,
110115,110100,大兴区,大兴,"中国,北京,北京市,大兴区",Daxing,3,10,102600,11.634.149,3.972.668,,
110116,110100,怀柔区,怀柔,"中国,北京,北京市,怀柔区",Huairou,3,10,101400,11.663.168,4.031.602,,
110117,110100,平谷区,平谷,"中国,北京,北京市,平谷区",Pinggu,3,10,101200,11.712.133,4.014.056,,
110228,110100,密云县,密云,"中国,北京,北京市,密云县",Miyun,3,10,101500,11.684.295,4.037.618,,
110229,110100,延庆县,延庆,"中国,北京,北京市,延庆县",Yanqing,3,10,102100,11.597.494,4.045.672,,
120000,100000,天津,天津,"中国,天津",Tianjin,1,,,117.190.182,39.125.596,1A4,
120100,120000,天津市,天津,"中国,天津,天津市",Tianjin,2,22,300000,117.190.182,39.125.596,1A4,
120101,120100,和平区,和平,"中国,天津,天津市,和平区",Heping,3,22,300041,11.721.456,3.911.718,,
120102,120100,河东区,河东,"中国,天津,天津市,河东区",Hedong,3,22,300171,11.722.562,3.912.318,,
120103,120100,河西区,河西,"中国,天津,天津市,河西区",Hexi,3,22,300202,11.722.327,3.910.959,,
120104,120100,南开区,南开,"中国,天津,天津市,南开区",Nankai,3,22,300110,11.715.074,3.913.821,,
120105,120100,河北区,河北,"中国,天津,天津市,河北区",Hebei,3,22,300143,11.719.697,3.914.816,,
120106,120100,红桥区,红桥,"中国,天津,天津市,红桥区",Hongqiao,3,22,300131,11.715.145,3.916.715,,
120110,120100,东丽区,东丽,"中国,天津,天津市,东丽区",Dongli,3,22,300300,11.731.436,390.863,,
120111,120100,西青区,西青,"中国,天津,天津市,西青区",Xiqing,3,22,300380,11.700.927,3.914.123,,
120112,120100,津南区,津南,"中国,天津,天津市,津南区",Jinnan,3,22,300350,11.738.537,3.899.139,,
120113,120100,北辰区,北辰,"中国,天津,天津市,北辰区",Beichen,3,22,300400,11.713.217,3.922.131,,
120114,120100,武清区,武清,"中国,天津,天津市,武清区",Wuqing,3,22,301700,11.704.443,3.938.415,,
120115,120100,宝坻区,宝坻,"中国,天津,天津市,宝坻区",Baodi,3,22,301800,1.173.103,3.971.761,,
120116,120100,滨海新区,滨海新区,"中国,天津,天津市,滨海新区",Binhaixinqu,3,22,300451,11.770.162,3.902.668,,
120221,120100,宁河县,宁河,"中国,天津,天津市,宁河县",Ninghe,3,22,301500,1.178.255,3.933.048,,
120223,120100,静海县,静海,"中国,天津,天津市,静海县",Jinghai,3,22,301600,11.697.436,3.894.582,,
120225,120100,蓟县,蓟县,"中国,天津,天津市,蓟县",Jixian,3,22,301900,11.740.799,4.004.567,,
130000,100000,河北省,河北,"中国,河北省",Hebei,1,,,114.502.461,38.045.474,1A4,
130100,130000,石家庄市,石家庄,"中国,河北省,石家庄市",Shijiazhuang,2,311,50011,114.502.461,38.045.474,1A4,
130102,130100,长安区,长安,"中国,河北省,石家庄市,长安区",Chang'an,3,311,50011,11.453.906,3.803.665,,
130104,130100,桥西区,桥西,"中国,河北省,石家庄市,桥西区",Qiaoxi,3,311,50091,11.446.977,3.803.221,,
130105,130100,新华区,新华,"中国,河北省,石家庄市,新华区",Xinhua,3,311,50051,11.446.326,3.805.088,,
130107,130100,井陉矿区,井陉矿区,"中国,河北省,石家庄市,井陉矿区",Jingxingkuangqu,3,311,50100,11.406.518,3.806.705,,
130108,130100,裕华区,裕华,"中国,河北省,石家庄市,裕华区",Yuhua,3,311,50031,11.453.115,3.800.604,,
130109,130100,藁城区,藁城,"中国,河北省,石家庄市,藁城区",Gaocheng,3,311,52160,11.484.671,3.802.162,,
130110,130100,鹿泉区,鹿泉,"中国,河北省,石家庄市,鹿泉区",Luquan,3,311,50200,11.431.347,3.808.782,,
130111,130100,栾城区,栾城,"中国,河北省,石家庄市,栾城区",Luancheng,3,311,51430,11.464.834,3.790.022,,
130121,130100,井陉县,井陉,"中国,河北省,石家庄市,井陉县",Jingxing,3,311,50300,11.414.257,3.803.688,,
130123,130100,正定县,正定,"中国,河北省,石家庄市,正定县",Zhengding,3,311,50800,11.457.296,3.814.445,,
130125,130100,行唐县,行唐,"中国,河北省,石家庄市,行唐县",Xingtang,3,311,50600,11.455.316,3.843.654,,
130126,130100,灵寿县,灵寿,"中国,河北省,石家庄市,灵寿县",Lingshou,3,311,50500,11.438.259,3.830.845,,
130127,130100,高邑县,高邑,"中国,河北省,石家庄市,高邑县",Gaoyi,3,311,51330,11.461.142,3.761.556,,
130128,130100,深泽县,深泽,"中国,河北省,石家庄市,深泽县",Shenze,3,311,52560,11.520.358,3.818.353,,
130129,130100,赞皇县,赞皇,"中国,河北省,石家庄市,赞皇县",Zanhuang,3,311,51230,11.438.775,3.766.135,,
130130,130100,无极县,无极,"中国,河北省,石家庄市,无极县",Wuji,3,311,52460,11.497.509,3.817.653,,
130131,130100,平山县,平山,"中国,河北省,石家庄市,平山县",Pingshan,3,311,50400,114.186,3.825.994,,
130132,130100,元氏县,元氏,"中国,河北省,石家庄市,元氏县",Yuanshi,3,311,51130,11.452.539,3.776.668,,
130133,130100,赵县,赵县,"中国,河北省,石家庄市,赵县",Zhaoxian,3,311,51530,11.477.612,3.775.628,,
130181,130100,辛集市,辛集,"中国,河北省,石家庄市,辛集市",Xinji,3,311,52360,11.520.626,3.794.079,,
130183,130100,晋州市,晋州,"中国,河北省,石家庄市,晋州市",Jinzhou,3,311,52260,11.504.348,3.803.135,,
130184,130100,新乐市,新乐,"中国,河北省,石家庄市,新乐市",Xinle,3,311,50700,11.468.985,3.834.417,,
130200,130000,唐山市,唐山,"中国,河北省,唐山市",Tangshan,2,315,63000,118.175.393,39.635.113,1A4,
130202,130200,路南区,路南,"中国,河北省,唐山市,路南区",Lunan,3,315,63000,11.815.431,3.962.505,,
130203,130200,路北区,路北,"中国,河北省,唐山市,路北区",Lubei,3,315,63000,11.820.079,3.962.436,,
130204,130200,古冶区,古冶,"中国,河北省,唐山市,古冶区",Guye,3,315,63100,11.845.803,3.971.993,,
130205,130200,开平区,开平,"中国,河北省,唐山市,开平区",Kaiping,3,315,63021,11.826.171,3.967.128,,
130207,130200,丰南区,丰南,"中国,河北省,唐山市,丰南区",Fengnan,3,315,63300,11.811.282,3.956.483,,
130208,130200,丰润区,丰润,"中国,河北省,唐山市,丰润区",Fengrun,3,315,64000,11.812.976,398.244,,
130209,130200,曹妃甸区,曹妃甸,"中国,河北省,唐山市,曹妃甸区",Caofeidian,3,315,63200,118.460.379,39.273.070,,
130223,130200,滦县,滦县,"中国,河北省,唐山市,滦县",Luanxian,3,315,63700,11.870.346,3.974.056,,
130224,130200,滦南县,滦南,"中国,河北省,唐山市,滦南县",Luannan,3,315,63500,1.186.741,395.039,,
130225,130200,乐亭县,乐亭,"中国,河北省,唐山市,乐亭县",Laoting,3,315,63600,1.189.125,3.942.561,,
130227,130200,迁西县,迁西,"中国,河北省,唐山市,迁西县",Qianxi,3,315,64300,11.831.616,4.014.587,,
130229,130200,玉田县,玉田,"中国,河北省,唐山市,玉田县",Yutian,3,315,64100,1.177.388,3.990.049,,
130281,130200,遵化市,遵化,"中国,河北省,唐山市,遵化市",Zunhua,3,315,64200,11.796.444,4.018.741,,
130283,130200,迁安市,迁安,"中国,河北省,唐山市,迁安市",Qian'an,3,315,64400,11.870.068,3.999.833,,
130300,130000,秦皇岛市,秦皇岛,"中国,河北省,秦皇岛市",Qinhuangdao,2,335,66000,119.586.579,39.942.531,1A4,
130302,130300,海港区,海港,"中国,河北省,秦皇岛市,海港区",Haigang,3,335,66000,11.961.046,399.345,,
130303,130300,山海关区,山海关,"中国,河北省,秦皇岛市,山海关区",Shanhaiguan,3,335,66200,11.977.563,3.997.869,,
130304,130300,北戴河区,北戴河,"中国,河北省,秦皇岛市,北戴河区",Beidaihe,3,335,66100,11.948.388,3.983.408,,
130321,130300,青龙满族自治县,青龙,"中国,河北省,秦皇岛市,青龙满族自治县",Qinglong,3,335,66500,11.895.242,4.040.743,,
130322,130300,昌黎县,昌黎,"中国,河北省,秦皇岛市,昌黎县",Changli,3,335,66600,11.916.595,3.970.884,,
130323,130300,抚宁县,抚宁,"中国,河北省,秦皇岛市,抚宁县",Funing,3,335,66300,11.924.487,3.987.538,,
130324,130300,卢龙县,卢龙,"中国,河北省,秦皇岛市,卢龙县",Lulong,3,335,66400,11.889.288,3.989.176,,
130400,130000,邯郸市,邯郸,"中国,河北省,邯郸市",Handan,2,310,56002,114.490.686,36.612.273,1A4,
130402,130400,邯山区,邯山,"中国,河北省,邯郸市,邯山区",Hanshan,3,310,56001,11.448.375,3.660.006,,
130403,130400,丛台区,丛台,"中国,河北省,邯郸市,丛台区",Congtai,3,310,56002,11.449.343,3.661.847,,
130404,130400,复兴区,复兴,"中国,河北省,邯郸市,复兴区",Fuxing,3,310,56003,11.445.928,3.661.134,,
130406,130400,峰峰矿区,峰峰矿区,"中国,河北省,邯郸市,峰峰矿区",Fengfengkuangqu,3,310,56200,11.421.148,3.641.937,,
130421,130400,邯郸县,邯郸,"中国,河北省,邯郸市,邯郸县",Handan,3,310,56101,11.453.103,3.659.385,,
130423,130400,临漳县,临漳,"中国,河北省,邯郸市,临漳县",Linzhang,3,310,56600,1.146.195,3.633.461,,
130424,130400,成安县,成安,"中国,河北省,邯郸市,成安县",Cheng'an,3,310,56700,11.466.995,3.644.411,,
130425,130400,大名县,大名,"中国,河北省,邯郸市,大名县",Daming,3,310,56900,11.515.362,3.627.994,,
130426,130400,涉县,涉县,"中国,河北省,邯郸市,涉县",Shexian,3,310,56400,11.369.183,3.658.072,,
130427,130400,磁县,磁县,"中国,河北省,邯郸市,磁县",Cixian,3,310,56500,11.437.387,3.637.392,,
130428,130400,肥乡县,肥乡,"中国,河北省,邯郸市,肥乡县",Feixiang,3,310,57550,11.479.998,3.654.807,,
130429,130400,永年县,永年,"中国,河北省,邯郸市,永年县",Yongnian,3,310,57150,11.448.925,3.678.356,,
130430,130400,邱县,邱县,"中国,河北省,邯郸市,邱县",Qiuxian,3,310,57450,11.517.407,3.682.082,,
130431,130400,鸡泽县,鸡泽,"中国,河北省,邯郸市,鸡泽县",Jize,3,310,57350,1.148.742,3.692.374,,
130432,130400,广平县,广平,"中国,河北省,邯郸市,广平县",Guangping,3,310,57650,11.494.653,3.648.046,,
130433,130400,馆陶县,馆陶,"中国,河北省,邯郸市,馆陶县",Guantao,3,310,57750,11.529.913,3.653.719,,
130434,130400,魏县,魏县,"中国,河北省,邯郸市,魏县",Weixian,3,310,56800,11.493.518,3.636.171,,
130435,130400,曲周县,曲周,"中国,河北省,邯郸市,曲周县",Quzhou,3,310,57250,11.495.196,3.677.671,,
130481,130400,武安市,武安,"中国,河北省,邯郸市,武安市",Wu'an,3,310,56300,11.420.153,3.669.281,,
130500,130000,邢台市,邢台,"中国,河北省,邢台市",Xingtai,2,319,54001,114.508.851,370.682,1A4,
130502,130500,桥东区,桥东,"中国,河北省,邢台市,桥东区",Qiaodong,3,319,54001,11.450.725,3.706.801,,
130503,130500,桥西区,桥西,"中国,河北省,邢台市,桥西区",Qiaoxi,3,319,54000,11.446.803,3.705.984,,
130521,130500,邢台县,邢台,"中国,河北省,邢台市,邢台县",Xingtai,3,319,54001,11.456.575,370.456,,
130522,130500,临城县,临城,"中国,河北省,邢台市,临城县",Lincheng,3,319,54300,11.450.387,3.743.977,,
130523,130500,内丘县,内丘,"中国,河北省,邢台市,内丘县",Neiqiu,3,319,54200,11.451.212,3.728.671,,
130524,130500,柏乡县,柏乡,"中国,河北省,邢台市,柏乡县",Baixiang,3,319,55450,11.469.332,3.748.242,,
130525,130500,隆尧县,隆尧,"中国,河北省,邢台市,隆尧县",Longyao,3,319,55350,11.477.615,3.735.351,,
130526,130500,任县,任县,"中国,河北省,邢台市,任县",Renxian,3,319,55150,1.146.842,3.712.575,,
130527,130500,南和县,南和,"中国,河北省,邢台市,南和县",Nanhe,3,319,54400,11.468.371,3.700.488,,
130528,130500,宁晋县,宁晋,"中国,河北省,邢台市,宁晋县",Ningjin,3,319,55550,11.492.117,3.761.696,,
130529,130500,巨鹿县,巨鹿,"中国,河北省,邢台市,巨鹿县",Julu,3,319,55250,11.503.524,3.721.801,,
130530,130500,新河县,新河,"中国,河北省,邢台市,新河县",Xinhe,3,319,55650,11.524.987,3.752.718,,
130531,130500,广宗县,广宗,"中国,河北省,邢台市,广宗县",Guangzong,3,319,54600,11.514.254,370.746,,
130532,130500,平乡县,平乡,"中国,河北省,邢台市,平乡县",Pingxiang,3,319,54500,11.503.002,3.706.317,,
130533,130500,威县,威县,"中国,河北省,邢台市,威县",Weixian,3,319,54700,1.152.637,369.768,,
130534,130500,清河县,清河,"中国,河北省,邢台市,清河县",Qinghe,3,319,54800,11.566.479,3.707.122,,
130535,130500,临西县,临西,"中国,河北省,邢台市,临西县",Linxi,3,319,54900,11.550.097,3.687.078,,
130581,130500,南宫市,南宫,"中国,河北省,邢台市,南宫市",Nangong,3,319,55750,11.539.068,3.735.799,,
130582,130500,沙河市,沙河,"中国,河北省,邢台市,沙河市",Shahe,3,319,54100,1.144.981,368.577,,
130600,130000,保定市,保定,"中国,河北省,保定市",Baoding,2,312,71052,115.482.331,38.867.657,1A4,
130602,130600,新市区,新市,"中国,河北省,保定市,新市区",Xinshi,3,312,71051,1.154.587,3.887.751,,
130603,130600,北市区,北市,"中国,河北省,保定市,北市区",Beishi,3,312,71000,11.549.715,3.888.322,,
130604,130600,南市区,南市,"中国,河北省,保定市,南市区",Nanshi,3,312,71001,11.552.859,3.885.455,,
130621,130600,满城县,满城,"中国,河北省,保定市,满城县",Mancheng,3,312,72150,11.532.296,3.894.972,,
130622,130600,清苑县,清苑,"中国,河北省,保定市,清苑县",Qingyuan,3,312,71100,11.549.267,3.876.709,,
130623,130600,涞水县,涞水,"中国,河北省,保定市,涞水县",Laishui,3,312,74100,11.571.517,3.939.404,,
130624,130600,阜平县,阜平,"中国,河北省,保定市,阜平县",Fuping,3,312,73200,11.419.683,3.884.763,,
130625,130600,徐水县,徐水,"中国,河北省,保定市,徐水县",Xushui,3,312,72550,11.565.829,3.902.099,,
130626,130600,定兴县,定兴,"中国,河北省,保定市,定兴县",Dingxing,3,312,72650,11.580.786,3.926.312,,
130627,130600,唐县,唐县,"中国,河北省,保定市,唐县",Tangxian,3,312,72350,11.498.516,3.874.513,,
130628,130600,高阳县,高阳,"中国,河北省,保定市,高阳县",Gaoyang,3,312,71500,1.157.788,3.870.003,,
130629,130600,容城县,容城,"中国,河北省,保定市,容城县",Rongcheng,3,312,71700,11.587.158,390.535,,
130630,130600,涞源县,涞源,"中国,河北省,保定市,涞源县",Laiyuan,3,312,74300,11.469.128,3.935.388,,
130631,130600,望都县,望都,"中国,河北省,保定市,望都县",Wangdu,3,312,72450,1.151.567,3.870.996,,
130632,130600,安新县,安新,"中国,河北省,保定市,安新县",Anxin,3,312,71600,11.593.557,3.893.532,,
130633,130600,易县,易县,"中国,河北省,保定市,易县",Yixian,3,312,74200,1.154.981,3.934.885,,
130634,130600,曲阳县,曲阳,"中国,河北省,保定市,曲阳县",Quyang,3,312,73100,11.470.123,3.862.154,,
130635,130600,蠡县,蠡县,"中国,河北省,保定市,蠡县",Lixian,3,312,71400,11.557.717,3.848.974,,
130636,130600,顺平县,顺平,"中国,河北省,保定市,顺平县",Shunping,3,312,72250,1.151.347,3.883.854,,
130637,130600,博野县,博野,"中国,河北省,保定市,博野县",Boye,3,312,71300,11.547.033,384.564,,
130638,130600,雄县,雄县,"中国,河北省,保定市,雄县",Xiongxian,3,312,71800,11.610.873,3.899.442,,
130681,130600,涿州市,涿州,"中国,河北省,保定市,涿州市",Zhuozhou,3,312,72750,11.598.062,3.948.622,,
130682,130600,定州市,定州,"中国,河北省,保定市,定州市",Dingzhou,3,312,73000,1.149.902,3.851.623,,
130683,130600,安国市,安国,"中国,河北省,保定市,安国市",Anguo,3,312,71200,11.532.321,3.841.391,,
130684,130600,高碑店市,高碑店,"中国,河北省,保定市,高碑店市",Gaobeidian,3,312,74000,11.587.368,3.932.655,,
130700,130000,张家口市,张家口,"中国,河北省,张家口市",Zhangjiakou,2,313,75000,114.884.091,40.811.901,1A4,
130702,130700,桥东区,桥东,"中国,河北省,张家口市,桥东区",Qiaodong,3,313,75000,1.148.943,4.078.844,,
130703,130700,桥西区,桥西,"中国,河北省,张家口市,桥西区",Qiaoxi,3,313,75061,11.486.962,4.081.945,,
130705,130700,宣化区,宣化,"中国,河北省,张家口市,宣化区",Xuanhua,3,313,75100,11.506.543,4.060.957,,
130706,130700,下花园区,下花园,"中国,河北省,张家口市,下花园区",Xiahuayuan,3,313,75300,11.528.744,4.050.236,,
130721,130700,宣化县,宣化,"中国,河北省,张家口市,宣化县",Xuanhua,3,313,75100,11.515.497,4.056.618,,
130722,130700,张北县,张北,"中国,河北省,张家口市,张北县",Zhangbei,3,313,76450,11.471.432,4.115.977,,
130723,130700,康保县,康保,"中国,河北省,张家口市,康保县",Kangbao,3,313,76650,11.460.031,4.185.225,,
130724,130700,沽源县,沽源,"中国,河北省,张家口市,沽源县",Guyuan,3,313,76550,11.568.859,4.166.959,,
130725,130700,尚义县,尚义,"中国,河北省,张家口市,尚义县",Shangyi,3,313,76750,11.397.134,4.107.782,,
130726,130700,蔚县,蔚县,"中国,河北省,张家口市,蔚县",Yuxian,3,313,75700,11.458.892,3.984.067,,
130727,130700,阳原县,阳原,"中国,河北省,张家口市,阳原县",Yangyuan,3,313,75800,11.415.051,4.010.361,,
130728,130700,怀安县,怀安,"中国,河北省,张家口市,怀安县",Huai'an,3,313,76150,11.438.559,4.067.425,,
130729,130700,万全县,万全,"中国,河北省,张家口市,万全县",Wanquan,3,313,76250,1.147.405,4.076.694,,
130730,130700,怀来县,怀来,"中国,河北省,张家口市,怀来县",Huailai,3,313,75400,11.551.773,4.041.536,,
130731,130700,涿鹿县,涿鹿,"中国,河北省,张家口市,涿鹿县",Zhuolu,3,313,75600,11.522.403,4.037.636,,
130732,130700,赤城县,赤城,"中国,河北省,张家口市,赤城县",Chicheng,3,313,75500,11.583.187,4.091.438,,
130733,130700,崇礼县,崇礼,"中国,河北省,张家口市,崇礼县",Chongli,3,313,76350,11.527.993,4.097.519,,
130800,130000,承德市,承德,"中国,河北省,承德市",Chengde,2,314,67000,117.939.152,40.976.204,1A4,
130802,130800,双桥区,双桥,"中国,河北省,承德市,双桥区",Shuangqiao,3,314,67000,1.179.432,4.097.466,,
130803,130800,双滦区,双滦,"中国,河北省,承德市,双滦区",Shuangluan,3,314,67001,11.774.487,4.095.375,,
130804,130800,鹰手营子矿区,鹰手营子矿区,"中国,河北省,承德市,鹰手营子矿区",Yingshouyingzikuangqu,3,314,67200,11.765.985,4.054.744,,
130821,130800,承德县,承德,"中国,河北省,承德市,承德县",Chengde,3,314,67400,11.817.639,4.076.985,,
130822,130800,兴隆县,兴隆,"中国,河北省,承德市,兴隆县",Xinglong,3,314,67300,11.750.073,4.041.709,,
130823,130800,平泉县,平泉,"中国,河北省,承德市,平泉县",Pingquan,3,314,67500,11.870.196,4.101.839,,
130824,130800,滦平县,滦平,"中国,河北省,承德市,滦平县",Luanping,3,314,68250,11.733.276,4.094.148,,
130825,130800,隆化县,隆化,"中国,河北省,承德市,隆化县",Longhua,3,314,68150,1.177.297,4.131.412,,
130826,130800,丰宁满族自治县,丰宁,"中国,河北省,承德市,丰宁满族自治县",Fengning,3,314,68350,1.166.492,4.120.481,,
130827,130800,宽城满族自治县,宽城,"中国,河北省,承德市,宽城满族自治县",Kuancheng,3,314,67600,11.849.176,4.060.829,,
130828,130800,围场满族蒙古族自治县,围场,"中国,河北省,承德市,围场满族蒙古族自治县",Weichang,3,314,68450,1.177.601,4.194.368,,
130900,130000,沧州市,沧州,"中国,河北省,沧州市",Cangzhou,2,317,61001,116.857.461,38.310.582,1A4,
130902,130900,新华区,新华,"中国,河北省,沧州市,新华区",Xinhua,3,317,61000,11.686.643,3.831.438,,
130903,130900,运河区,运河,"中国,河北省,沧州市,运河区",Yunhe,3,317,61001,11.685.706,3.831.352,,
130921,130900,沧县,沧县,"中国,河北省,沧州市,沧县",Cangxian,3,317,61000,11.687.817,3.829.361,,
130922,130900,青县,青县,"中国,河北省,沧州市,青县",Qingxian,3,317,62650,11.680.316,3.858.345,,
130923,130900,东光县,东光,"中国,河北省,沧州市,东光县",Dongguang,3,317,61600,11.653.668,378.857,,
130924,130900,海兴县,海兴,"中国,河北省,沧州市,海兴县",Haixing,3,317,61200,11.749.758,3.813.958,,
130925,130900,盐山县,盐山,"中国,河北省,沧州市,盐山县",Yanshan,3,317,61300,11.723.092,3.805.647,,
130926,130900,肃宁县,肃宁,"中国,河北省,沧州市,肃宁县",Suning,3,317,62350,11.582.971,3.842.272,,
130927,130900,南皮县,南皮,"中国,河北省,沧州市,南皮县",Nanpi,3,317,61500,11.670.224,3.804.109,,
130928,130900,吴桥县,吴桥,"中国,河北省,沧州市,吴桥县",Wuqiao,3,317,61800,1.163.847,3.762.546,,
130929,130900,献县,献县,"中国,河北省,沧州市,献县",Xianxian,3,317,62250,11.612.695,3.819.228,,
130930,130900,孟村回族自治县,孟村,"中国,河北省,沧州市,孟村回族自治县",Mengcun,3,317,61400,11.710.412,3.805.338,,
130981,130900,泊头市,泊头,"中国,河北省,沧州市,泊头市",Botou,3,317,62150,11.657.824,3.808.359,,
130982,130900,任丘市,任丘,"中国,河北省,沧州市,任丘市",Renqiu,3,317,62550,1.161.033,3.871.124,,
130983,130900,黄骅市,黄骅,"中国,河北省,沧州市,黄骅市",Huanghua,3,317,61100,11.733.883,383.706,,
130984,130900,河间市,河间,"中国,河北省,沧州市,河间市",Hejian,3,317,62450,1.160.993,3.844.549,,
131000,130000,廊坊市,廊坊,"中国,河北省,廊坊市",Langfang,2,316,65000,116.713.873,39.529.244,1A4,
131002,131000,安次区,安次,"中国,河北省,廊坊市,安次区",Anci,3,316,65000,11.670.308,3.952.057,,
131003,131000,广阳区,广阳,"中国,河北省,廊坊市,广阳区",Guangyang,3,316,65000,11.671.069,3.952.278,,
131022,131000,固安县,固安,"中国,河北省,廊坊市,固安县",Gu'an,3,316,65500,11.629.916,3.943.833,,
131023,131000,永清县,永清,"中国,河北省,廊坊市,永清县",Yongqing,3,316,65600,11.650.091,3.932.069,,
131024,131000,香河县,香河,"中国,河北省,廊坊市,香河县",Xianghe,3,316,65400,11.700.634,3.976.133,,
131025,131000,大城县,大城,"中国,河北省,廊坊市,大城县",Daicheng,3,316,65900,11.665.353,3.870.534,,
131026,131000,文安县,文安,"中国,河北省,廊坊市,文安县",Wen'an,3,316,65800,11.645.846,3.887.325,,
131028,131000,大厂回族自治县,大厂,"中国,河北省,廊坊市,大厂回族自治县",Dachang,3,316,65300,11.698.916,3.988.649,,
131081,131000,霸州市,霸州,"中国,河北省,廊坊市,霸州市",Bazhou,3,316,65700,11.639.154,3.912.569,,
131082,131000,三河市,三河,"中国,河北省,廊坊市,三河市",Sanhe,3,316,65200,11.707.229,3.998.358,,
131100,130000,衡水市,衡水,"中国,河北省,衡水市",Hengshui,2,318,53000,115.665.993,37.735.097,1A4,
131102,131100,桃城区,桃城,"中国,河北省,衡水市,桃城区",Taocheng,3,318,53000,11.567.529,3.773.499,,
131121,131100,枣强县,枣强,"中国,河北省,衡水市,枣强县",Zaoqiang,3,318,53100,11.572.576,3.751.027,,
131122,131100,武邑县,武邑,"中国,河北省,衡水市,武邑县",Wuyi,3,318,53400,11.588.748,3.780.181,,
131123,131100,武强县,武强,"中国,河北省,衡水市,武强县",Wuqiang,3,318,53300,11.598.226,3.804.138,,
131124,131100,饶阳县,饶阳,"中国,河北省,衡水市,饶阳县",Raoyang,3,318,53900,11.572.558,3.823.529,,
131125,131100,安平县,安平,"中国,河北省,衡水市,安平县",Anping,3,318,53600,11.551.876,3.823.388,,
131126,131100,故城县,故城,"中国,河北省,衡水市,故城县",Gucheng,3,318,53800,11.597.076,3.734.773,,
131127,131100,景县,景县,"中国,河北省,衡水市,景县",Jingxian,3,318,53500,11.626.904,376.926,,
131128,131100,阜城县,阜城,"中国,河北省,衡水市,阜城县",Fucheng,3,318,53700,11.614.431,3.786.881,,
131181,131100,冀州市,冀州,"中国,河北省,衡水市,冀州市",Jizhou,3,318,53200,11.557.934,3.755.082,,
131182,131100,深州市,深州,"中国,河北省,衡水市,深州市",Shenzhou,3,318,53800,11.555.993,3.800.109,,
140000,100000,山西省,山西,"中国,山西省",Shanxi,1,,,112.549.248,37.857.014,1A4,
140100,140000,太原市,太原,"中国,山西省,太原市",Taiyuan,2,351,30082,112.549.248,37.857.014,1A4,
140105,140100,小店区,小店,"中国,山西省,太原市,小店区",Xiaodian,3,351,30032,11.256.878,3.773.565,,
140106,140100,迎泽区,迎泽,"中国,山西省,太原市,迎泽区",Yingze,3,351,30002,11.256.338,3.786.326,,
140107,140100,杏花岭区,杏花岭,"中国,山西省,太原市,杏花岭区",Xinghualing,3,351,30009,11.256.237,3.788.429,,
140108,140100,尖草坪区,尖草坪,"中国,山西省,太原市,尖草坪区",Jiancaoping,3,351,30023,11.248.709,3.794.193,,
140109,140100,万柏林区,万柏林,"中国,山西省,太原市,万柏林区",Wanbailin,3,351,30024,11.251.553,3.785.923,,
140110,140100,晋源区,晋源,"中国,山西省,太原市,晋源区",Jinyuan,3,351,30025,11.247.985,3.772.479,,
140121,140100,清徐县,清徐,"中国,山西省,太原市,清徐县",Qingxu,3,351,30400,11.235.888,3.760.758,,
140122,140100,阳曲县,阳曲,"中国,山西省,太原市,阳曲县",Yangqu,3,351,30100,11.267.861,3.805.989,,
140123,140100,娄烦县,娄烦,"中国,山西省,太原市,娄烦县",Loufan,3,351,30300,11.179.473,3.806.689,,
140181,140100,古交市,古交,"中国,山西省,太原市,古交市",Gujiao,3,351,30200,11.216.918,3.790.983,,
140200,140000,大同市,大同,"中国,山西省,大同市",Datong,2,352,37008,113.295.259,4.009.031,1A4,
140202,140200,城区,城区,"中国,山西省,大同市,城区",Chengqu,3,352,37008,113.298,4.007.566,,
140203,140200,矿区,矿区,"中国,山西省,大同市,矿区",Kuangqu,3,352,37003,1.131.772,4.003.685,,
